numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,cdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo
346844627,202106,1,0,0,60,204,925.64,-28596.16,1214.54,-2264.92,2018.63,7,1,1,0,0,2,64691.41,0,287.45,1,46838.44,3,1,3460.35,1,24,48229.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168382.2,0,0,5,14000.96,5,8004.55,0,0,0,0,8,9491.3,0,0,0,0,0,0,0,0,6,1214.54,0,0,0,0,0,2,12034.98,10,58180.8,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0,114,0,1,0,0,888614.78,-579,,0,0,0,,,987349.75,,,0,0,,,5298,,,,0,0,0,888614.78,-1157,,41769.59,48995.72,0,12736.41,3,987349.75,0,0,0,0,-60916.37,0,6176,12736.41,9,0,9184.59
347191178,202106,1,0,0,56,274,1928.97,21297.51,569.29,-1088.83,2247.98,6,1,1,0,0,2,149890.9,0,0,1,143758.43,1,0,0,1,18,47271.16,1,5,6890.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,149577.58,0,0,0,0,5,3431.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,569.29,0,0,0,0,0,0,0,1,727.26,1,23460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23460,0,0,75,0,1,0,0,63342,-1310,,6973.68,6973.68,0,1237.51,0,70380,0,0,0,0,-13002.03,0,1253,1237.51,2,0,539.58,0,0,152020.8,-152,,41060.71,47940.05,224.16,34863.49,0.68,168912,0,0,7,0,-26465.63,2.34,3905,34863.49,13,0,3413.43
347746081,202106,1,0,0,52,325,9062.75,145135.51,5523.45,-4478.02,7495.32,10,1,1,0,0,2,454379.46,0,886842.66,1,1570321.02,3,0,0,1,40,106015.13,1,40,134556.47,0,0,0,0,0,0,2,1173000,0,0,0,0,2,4.17,0,0,0,0,1,0,0,0,0,3,2783.04,9,19702.41,17,75474.09,0,0,1,351.9,0,0,1,0,1,0,1,3413.33,8,5523.45,0,0,0,0,0,0,0,9,80790.5,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,0,0,0,0,0,0,211,0,1,0,0,1733655.76,-456,,134962.97,134962.97,0,129522.96,0,1926321.53,0,0,7,0,-62202.36,0,6897,129522.96,35,0,7061.46,0,0,1737465.99,-1095,,101508.34,100881.38,18187.89,80671.84,187.68,1930611.37,0,0,0,0,-140521.75,0,8434,80671.84,26,0,19319.31
347971061,202106,1,0,0,56,296,260.78,19040.48,435.41,-1194.36,1045.48,8,1,1,0,0,2,102244.14,0,213379.78,1,256858.66,2,17,58717.84,1,4,26610.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,205190.26,0,0,2,3917.77,0,0,0,0,0,0,9,8032.75,0,0,0,0,0,0,0,0,6,435.41,0,0,0,0,0,2,76810.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,131,0,0,0,0,202694.4,-487,,0,0,0,,,225216,,,21,0,,,3899,,,,0,0,0,253368,-91,,22708.19,26636.7,0,882.98,0,281520,0,0,0,0,-112351.12,0,4319,882.98,1,0,3284.4
348097372,202106,1,0,0,72,325,47376.42,358123.49,766.91,-1201.2,40936.5,8,1,1,0,344597.87,2,222778.9,0,7558.06,1,831511.48,1,0,0,1,21,40960.91,0,0,0,0,0,0,0,0,0,11,4759682.1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,31681.39,3,4724.03,0,0,0,0,1,8797.5,0,0,0,0,0,0,0,0,5,766.91,0,0,0,0,0,2,420768.48,8,297469.51,0,0,2,1503828.94,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,86,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,405388.8,-972,,35338.83,41452.44,0,10736.55,0,450432,0,0,0,0,-40461.07,0,9275,10736.55,5,0,2944.23
348230318,202106,1,0,0,70,325,-179.59,-57278.37,7386.38,-14844.88,8394.77,11,1,2,0,0,5,448553.51,0.65,269618.94,1,2264764.22,2,1,809.37,1,49,287857.67,1,13,54293.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6042.73,24,185527.2,6,23343.91,0,0,1,3657.16,0,0,0,0,0,0,1,3413.33,14,7386.38,0,0,0,0,0,5,2030467.1,1,39364.7,0,0,0,0,1,1642200,0,0,0,0,1,1,1,203,0,0,0,0,0,0,0,0,0,197,0,0,0,0,1059077.33,-273,,54945.39,54945.39,0,44452.17,0,1176777.38,0,0,21,54945.39,-45493.52,0,7429,44452.17,8,0,5865,0,0,1386991.85,-882,,248950.71,290929.77,1089.41,217729.18,11.26,1541102.06,0,0,7,0,-299130.04,1,9113,217729.18,33,0,35624.01
349226504,202106,1,0,0,59,325,-386.77,-14758.53,3820.51,-3697.96,111.18,8,1,1,0,1583.84,2,641.85,0,683876.41,1,691536.69,2,1,11982.92,1,6,20775.62,1,11,57040.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5899.55,0,0,0,0,0,0,2,8149.76,0,0,0,0,0,0,1,3413.33,10,3820.51,0,0,0,0,0,1,35190,0,0,0,0,1,15249,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,90,0,1,0,0,710801.96,-1095,,57725.26,57725.26,0,39056.53,0,789879.8,0,0,0,0,-22772.48,0,7678,39056.53,5,0,5290.23,0,0,886666.06,-579,,31553.72,37012.51,0,4151.73,0,985184.51,0,0,7,0,-48227.67,35.57,8197,4151.73,1,0,18592.05
350400410,202106,1,0,0,56,301,8441.74,21853.86,4605.5,-1636.76,4907.21,7,1,1,0,910.07,2,254555.55,0,0,1,789466.32,1,6,6153.58,1,15,72749.51,1,4,92021.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14737.03,0,0,0,0,4,33932.93,0,0,0,0,0,0,1,1774.04,16,4605.5,0,0,0,0,0,24,396491.59,4,65570.7,14,79764,0,0,0,0,0,0,0,0,0,0,1,157,1,0,0,0,1,14,79764,0,0,274,0,0,0,0,88678.8,-944,,93541.58,93541.58,0,92021.85,0,98532,0,0,0,0,0,0,1991,92021.85,4,0,5196.39,0,0,126684,-1310,,63118.49,74037.98,0,65027.47,0,140760,0,0,0,0,-51448.85,0,1991,65027.47,13,0,4656.81
350891137,202106,1,0,0,46,288,-2044.78,14889.86,5695.1,-9828.28,3229.91,11,1,1,0,0,2,49351.71,0,206397.74,1,881019.83,1,2,1.18,1,40,100023,1,47,148216.2,0,0,0,0,0,0,1,328440,0,0,0,0,1,117731.78,0,0,1,0,1,2,1198645.29,0,0,0,0,5,3624.04,3,34673.09,0,0,2,2946.57,1,0,0,0,2,314.92,0,0,16,5695.1,0,0,0,0,0,1,4692,2,60405.98,0,0,0,0,0,0,0,0,0,0,1,3,1,58,0,0,0,0,0,0,0,0,0,199,0,1,0,0,1241287.66,-395,,149405.72,149405.72,0,86313.52,0,1379258.32,0,0,7,0,-139268.5,0,7674,86313.52,26,0,9771.09,0,0,1244015.76,-334,,74600.44,86712.17,794.14,16932.93,8.19,1382289.66,0,0,0,0,-80392.37,8.29,8098,16932.93,11,0,9407.46
351177953,202106,1,0,0,67,155,18184.54,123497.82,2949.67,-1661.31,14649.27,9,1,1,0,0,2,1129936.13,0,58215.41,1,1269558.32,1,13,72617.23,1,4,7064.11,1,1,3831.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6772.9,0,0,0,0,0,0,1,3657.16,0,0,0,0,0,0,1,1947.36,11,2949.67,0,0,0,0,0,2,266516.86,1,33665.1,7,119646,3,860101.06,3,25310.99,0,0,0,0,0,0,1,9,0,0,0,0,0,7,119646,0,0,148,0,1,0,0,76010.4,-1460,,3877.77,3877.77,0,0,0,84456,0,0,0,0,-3877.77,0,2572,0,0,0,422.28,0,0,152020.8,-1825,,6094.53,7148.88,0,0,0,168912,0,0,0,0,-6389.67,0,2572,0,0,0,785.91
351549158,202106,1,0,0,51,378,3805.14,38233.51,2567.35,-1460.12,2515.35,14,1,1,0,0,2,188866.13,0,5457.17,1,257987.16,1,1,1524.9,1,41,89921.82,1,1,694.41,0,0,0,0,0,0,1,5859.01,0,0,0,0,1,1.39,1,0,1,1,0,3,325550.46,0,0,6,785.86,6,7385.51,1,694.41,0,0,11,19270.9,0,0,0,0,0,0,0,0,20,2567.35,0,0,0,0,0,0,0,0,0,18,129030,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,18,129030,0,0,162,0,1,0,0,433692.53,-729,,715.04,715.04,0,694.41,0,505469.16,0,0,0,0,-715.04,0,5495,694.41,1,0,46.92,0,0,432741.45,-1218,,77579.62,91000.89,0,38566.78,0,480823.84,0,0,7,0,-62878.57,0,6112,38566.78,16,0,6040.95
351857126,202106,1,0,0,69,378,-4455.38,-31318.72,5279.59,-7995.21,-304,11,1,1,0,-1176.68,3,17372.55,6922.14,25846.31,1,84911.53,7,7,44252.11,1,33,89434.02,1,11,102961.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,9,93211,0,0,12,44199.16,0,0,0,0,0,0,1,3413.33,15,5279.59,0,0,0,0,0,3,259852.39,4,173076.15,1,4457.4,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,1,4457.4,250,0,1,0,0,707907.09,-1825,,103174.65,102840.17,334.48,102960.75,3.5,786662.87,0,0,14,112612.49,-88251.18,3.5,7337,102960.75,11,0,4328.37,0,0,888614.78,-1157,,75543.84,88612.92,0,46340.69,0,987349.75,0,0,0,0,-104337.52,0,7632,46340.69,23,0,4856.22
352174284,202106,1,0,0,50,325,3070.4,10946.15,3406.36,-1295.27,1008.86,8,1,1,0,-117.6,2,26668.54,0,5148.37,1,98238.18,1,2,7158.54,1,31,128677.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285.21,0,0,0,0,0,0,0,0,0,1,624.2,14,55235.69,0,0,0,0,4,61528.42,0,0,0,0,0,0,1,2505.95,14,3411.47,0,0,0,0,0,5,118810.82,0,0,2,8797.5,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,2,8797.5,0,0,140,0,0,0,0,354715.2,-364,,0,0,0,,,394128,,,0,0,,,3683,,,,0,0,0,506736,-579,,111634.04,129813.59,1133.12,86961,11.71,563040,0,0,7,0,-115879.27,11.85,5644,86961,20,0,7964.67
352560578,202106,1,0,0,66,267,-419.23,774.77,-2563.32,-219.7,2047.57,7,1,1,0,0,4,102126.68,0,87641.45,1,312258.1,1,11,35804.3,1,6,14558.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93840,0,0,2,8685.24,5,8460.82,0,0,0,0,0,0,0,0,0,0,0,0,1,-3413.33,10,-2563.32,1,0,0,1,234.6,4,269790,5,281520,4,52785,0,0,0,0,0,0,0,0,0,0,1,124,1,2,0,1,0,1,17595,3,35190,107,0,1,0,0,1244015.76,-852,,0,0,0,,,1382289.66,,,0,0,,,1000,,,,0,0,0,1241287.66,-487,,12597.75,14777.16,0,14558.78,0,1379258.32,0,0,7,0,-24701.8,0,6460,14558.78,6,0,797.64
352618264,202106,1,0,0,69,325,2080.73,41416.11,405.08,-167.34,1595.86,9,1,1,0,0,4,129272.97,0,12379.68,1,250577.38,2,7,20302.55,1,4,19006.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1375479.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,104870.84,0,0,0,0,0,0,0,0,6,405.08,0,0,0,0,0,0,0,4,15590.34,2,29325,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,0,2,29325,0,0,135,0,1,0,0,354715.2,-548,,0,0,0,,,394128,,,0,0,,,3837,,,,0,0,0,506736,-152,,22509.9,15339.56,11064.54,14740.96,114.42,563040,0,0,7,26404.11,-10783.69,0,3905,14740.96,2,0,9888.39
352663405,202106,1,1,0,57,291,39613.57,360142.71,1381.65,-2194.63,34787.91,10,1,1,0,0,2,719649.25,0,1275408.78,1,1980685.85,4,36,65382.49,1,26,43776.17,1,0,0,0,0,0,0,0,0,6,11826186,0,2,820836.08,0,0,0,0,0,0,0,1,2,900631.66,0,0,5,6751.51,2,2283.93,0,0,0,0,15,25034.37,0,0,0,0,0,0,0,0,19,1381.65,0,0,0,0,0,7,1005555.85,0,0,1,11730,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,1,11730,0,0,407,0,0,0,0,1386991.85,-152,,0,0,0,,,1541102.06,,,7,0,,,4613,,,,0,0,0,1390040.19,-1675,,37845.16,43945.31,447.05,14533.73,0.03,1544489.1,0,0,0,0,-45830.1,4.66,7826,14533.73,12,0,3319.59
353483177,202106,1,0,0,64,325,245.66,8955.37,1267.56,-5178.85,4307.66,7,1,1,0,0,2,289507.47,0,0,1,260281.21,2,7,27694.96,1,55,156028.48,1,0,0,0,0,0,0,0,0,0,0,0,1,7218.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26698.74,0,0,0,0,0,0,0,0,0,0,0,0,1,1774.04,8,1267.56,0,0,0,0,0,5,400347.5,6,189474.69,1,11730,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,11730,0,0,132,0,0,0,0,101347.2,-487,,0,0,0,,,112608,,,7,0,,,7570,,,,0,0,0,253368,-303,,134612.81,157900.82,0,104940.6,0,281520,0,0,21,157900.82,-76014.31,0,8865,104940.6,22,0,10275.48
354251762,202106,1,0,0,54,126,279.78,127.31,254.93,-90.93,112.11,6,1,1,0,-92.73,2,3497.46,0,0,1,998.99,1,10,22938.09,1,6,12561.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1383.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,254.93,0,0,0,0,0,7,82532.28,0,0,6,62169,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,6,62169,0,0,107,0,0,0,0,50673.6,-1522,,0,0,0,,,56304,,,0,0,,,3594,,,,0,0,0,63342,-1522,,10837.26,12712.1,0,8509.39,0,70380,0,0,0,0,-10443.01,0,3594,8509.39,4,0,1313.76
354443265,202106,1,0,0,45,186,794.68,60592.33,8301.89,-7327.87,927.86,10,1,1,0,-83660.36,2,49825.09,0,0,1,249125.54,3,1,385.62,1,86,403474.44,1,24,90792.27,1,505950.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,811765.13,0,0,5,119607.7,16,35355.11,0,0,0,0,11,109041.56,0,0,3,5272.63,0,0,0,0,20,8301.89,0,0,0,0,0,5,713802.04,0,0,1,23460,0,0,0,0,0,0,0,0,0,0,1,104,0,0,0,0,0,1,23460,0,0,311,0,1,0,0,886666.06,-242,,90458.35,73350.44,17107.91,16905.04,176.92,985184.51,0,0,7,0,-61441.5,175.49,4880,16905.04,2,0,10955.82,0,0,1241287.66,-242,,342082.23,400922.86,339.59,317730.21,0.04,1379258.32,0,0,7,0,-353778.33,56.94,4880,317730.21,67,0,25759.08
355360467,202106,1,0,0,75,217,1961.19,48174.93,613.16,111.75,1037.47,7,1,1,0,0,6,49728.64,0,0,1,115680.14,2,12,22989.19,1,1,5864.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,38192.93,0,0,0,0,0,0,4,193362.57,0,0,0,0,0,0,2,544.01,6,613.16,0,0,0,0,0,11,86696.43,13,481682.31,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,0,2,4,21,0,0,0,0,284,0,1,0,0,50673.6,-1522,,0,0,0,,,56304,,,21,0,,,3594,,,,0,0,0,63342,-1583,,4907.75,5756.79,0,0,0,70380,0,0,21,12451.98,-89.19,0,6110,0,0,0,469.2
356137583,202106,1,0,0,61,259,9651.24,50089.98,509.87,-1831.12,9624.27,9,1,1,0,0,2,732136.05,0,224629.86,1,1011689.05,3,12,58392.66,2,9,32074.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,446319.07,0,0,0,0,1,3301.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,509.87,0,0,0,0,0,0,0,0,0,11,134895,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,5,82110,6,52785,91,0,0,0,0,453924.6,-1948,,0,0,0,,,504360.67,,,7,0,,,253,,,,0,0,0,540898.8,-1004,,24802.16,29092.93,0,3301.16,0,601085.84,0,0,7,0,0,0,6315,3301.16,1,0,1653.93
356639540,202106,1,0,0,50,279,4995.52,86328.91,4078.75,214.95,566.61,9,1,1,0,-815.76,2,4818.43,0,0,1,-777.83,1,0,0,1,24,51750.32,1,14,27035.45,3,64155.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1994.04,0,0,0,0,0,0,0,0,0,0,0,0,1,2505.95,8,4078.75,0,0,0,0,0,4,47885.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,0,0,0,0,0,0,0,115,0,1,0,0,1399942.65,-699,,32623.91,32623.91,0,20572.34,0,1555491.84,0,0,0,0,-22908.9,0,5522,20572.34,8,0,6897.24,0,0,1399942.65,-699,,45865.02,53799.66,0,26744.98,0,1555491.84,0,0,0,0,-51960.96,0,5522,26744.98,8,0,5337.15
356754980,202106,1,0,0,61,38,2487.87,11400.59,1703.79,-0.29,668.73,7,1,1,0,-70.81,2,21814.48,0,128037.97,1,178747.86,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1056051.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1774.04,4,1703.79,1,0,0,1,234.6,3,59471.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,33,0,1,0,0,44339.4,-1034,,0,0,0,,,49266,,,0,0,,,808,,,,0,0,0,44339.4,-2160,,0,0,0,0,0,49266,0,0,0,0,-421.41,0,1147,0,0,0,0
363631712,202106,1,0,0,55,302,3141.04,13459.99,2228.81,181.75,595.94,7,1,1,0,0,2,29010.5,0,0,1,11756.4,3,3,3084.99,1,16,46780.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6388.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1573.36,8,2228.81,0,0,0,0,0,20,109558.2,2,45747,2,41055,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,41055,0,0,114,0,1,0,0,177357.6,-638,,0,0,0,,,197064,,,21,0,,,6334,,,,0,0,0,354715.2,-1491,,30305.46,35548.3,0,20555.94,0,394128,0,0,7,0,-45868.2,0,7671,20555.94,9,0,0
367521424,202106,1,0,0,53,258,1769.05,2147.31,637.61,-1453.49,2418.06,8,1,1,0,0,4,159512.25,0,7.85,1,102561.97,1,12,32429.34,1,10,29621.45,1,0,0,0,0,0,0,0,0,1,87975,0,0,0,0,0,0,0,0,0,0,0,4,235783.47,0,0,1,4986.68,0,0,0,0,0,0,0,0,0,0,1,506.13,0,0,0,0,4,637.61,0,0,0,0,0,0,0,4,60332.08,1,8211,0,0,0,0,0,0,0,0,0,0,1,63,1,4,0,3,0,1,8211,0,0,119,0,1,0,0,177357.6,-1034,,0,0,0,,,197064,,,0,0,,,793,,,,0,0,0,177357.6,-1399,,25119.09,29464.69,0,16424.2,0,197064,0,0,0,0,-16565.37,0,793,16424.2,5,0,2076.21
368641436,202106,1,0,0,60,259,3566.65,40761.25,3338.32,71.25,123.41,9,1,1,0,-574.06,2,1646.57,0,0,1,-3418.55,1,0,0,1,5,12216.16,1,2,1722.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1249.76,3,7096.02,1,435.18,0,0,0,0,0,0,0,0,0,0,1,2505.95,14,3338.32,0,0,0,0,0,1,17595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,50,0,0,0,0,253368,-456,,1742.81,1742.81,0,1722.15,0,281520,0,0,0,0,-1742.81,0,1749,1722.15,2,0,82.11,0,0,253368,-972,,10658.99,12502.99,0,12003.86,2.21,281520,0,0,0,0,-11712.18,0,7820,12003.86,6,0,774.18
401714008,202106,1,0,0,44,258,-3470.06,-23456.07,659.47,-3918.06,397.57,8,1,1,0,0,2,16557.65,0,88.7,1,10198.23,1,0,0,1,31,59004.63,1,40,70562.97,0,0,0,0,0,0,0,0,0,1,23939.99,0,0,0,0,0,0,0,0,0,0,0,0,1,69.81,0,0,12,12309.96,0,0,6,5262.07,0,0,1,0,2,0,0,0,14,680.68,0,0,0,0,0,3,124163.22,3,20401.5,1,586.5,0,0,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,0,0,1,586.5,224,0,1,0,0,542087.59,-638,,70621.27,70621.27,0,55453.82,0,602406.91,0,0,0,0,-51047.01,0,4494,55453.82,34,0,4304.91,0,0,753838.15,-607,,51522.34,60097.66,338.03,26313.42,4.96,837622.73,0,0,21,60454.85,-44898.92,15.41,5630,26313.42,21,0,8023.32
430968114,202106,1,0,0,45,96,-219.53,-2403.14,661.16,-1503.1,752.29,7,1,1,0,0,2,43784.54,0,158328.63,1,339385.7,1,0,0,1,31,66367.76,1,2,4677.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167565.39,0,0,0,0,4,7399.67,0,0,0,0,5,4679.63,0,0,0,0,0,0,0,0,8,661.16,1,0,0,1,117.3,2,174613.95,0,0,5,41055,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,3,30498,2,10557,137,0,1,0,0,542087.59,-487,,4734,4734,0,1173,0,602406.91,0,0,0,0,-16708.3,83.74,2808,1173,1,0,445.74,0,0,542087.59,-1218,,57258.46,67164.17,0,58765.58,0,602406.91,0,0,0,0,-62720.16,0,2808,58765.58,23,0,4175.88
431543581,202106,1,0,0,47,257,1634.59,41462.27,1225.43,-817.4,1166.22,11,1,1,0,0,2,64637.68,0,80.84,1,166580.56,1,30,45578.43,1,13,25229.62,1,0,0,13,163976.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,145959.9,0,0,0,0,7,8016.3,0,0,0,0,3,11369.45,2,634.55,0,0,0,0,0,0,15,1225.43,0,0,0,0,0,3,156866.46,0,0,2,58650,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,2,58650,0,0,174,0,1,0,0,506736,-364,,0,0,0,,,563040,,,0,0,,,4768,,,,0,0,0,506736,-426,,22647.98,22023.6,4542.47,13780.09,46.87,563040,0,0,0,0,-40299.92,10.66,7262,13780.09,9,0,3038.07
431694828,202106,1,0,0,55,260,2155.73,22389.22,1180.36,-467.15,1298.67,8,1,1,0,0,2,81053.78,0,1.12,1,72518.09,1,0,0,1,16,32308.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,13899.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1180.36,0,0,0,0,0,3,62872.8,1,23929.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,1,0,0,9501.3,-638,,0,0,0,,,10557,,,7,0,,,6334,,,,0,0,0,177357.6,-944,,27873.67,32695.81,0,25221.4,0,197064,0,0,21,32695.81,-37653.99,0,7842,25221.4,12,0,1677.39
433249128,202106,1,0,0,45,111,-1380.64,18571.83,92.69,-1338.45,82.41,9,1,1,0,-10221.28,2,0,0,0,1,-10097.86,1,2,4806.95,1,12,17915.99,1,4,6956.07,3,161382.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147615.01,0,0,0,0,3,939.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,92.69,0,0,0,0,0,0,0,0,0,5,100878,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,3,80937,2,19941,80,0,1,0,0,126684,-548,,7455.02,7455.02,0,1286.96,0,140760,0,0,0,0,-3926.34,0,2725,1286.96,1,0,1114.35,0,0,88678.8,-2160,,15811.13,18546.45,0,2731.64,0,98532,0,0,0,0,-14222.37,0,3327,2731.64,5,0,2252.16
